id,genus,family,order
97467,Burmannia,Burmanniaceae,Dioscoreales
97468,Scoliopus,Liliaceae,Liliales
97469,Urceola,Apocynaceae,Gentianales
97470,Myurella,Plagiotheciaceae,Hypnales
97471,Eremophila,Scrophulariaceae,Lamiales
97472,Banksia,Proteaceae,Proteales
97473,Lomatogonium,Gentianaceae,Gentianales
97474,Guatteria,Annonaceae,Magnoliales
97475,Drymonia,Gesneriaceae,Lamiales
97476,Saraca,Fabaceae,Fabales
97477,Lycium,Solanaceae,Solanales
97478,Antennaria,Asteraceae,Asterales
97479,Chamaecrista,Fabaceae,Fabales
97480,Sedum,Crassulaceae,Saxifragales
97481,Astragalus,Fabaceae,Fabales
97482,Stigmaphyllon,Malpighiaceae,Malpighiales
97483,Leea,Vitaceae,Vitales
97484,Elleanthus,Orchidaceae,Asparagales
97485,Vaccinium,Ericaceae,Ericales
97486,Cissus,Vitaceae,Vitales
97487,Allocasuarina,Casuarinaceae,Fagales
97488,Hedyotis,Rubiaceae,Gentianales
97489,Cheiridopsis,Aizoaceae,Caryophyllales
97490,Drosera,Droseraceae,Caryophyllales
97491,Sclerocactus,Cactaceae,Caryophyllales
97492,Stilbe,Stilbaceae,Lamiales
97493,Impatiens,Balsaminaceae,Ericales
97494,Koellensteinia,Orchidaceae,Asparagales
97495,Agouticarpa,Rubiaceae,Gentianales
97496,Thymus,Lamiaceae,Lamiales
97497,Ischnosiphon,Marantaceae,Zingiberales
97498,Dioon,Zamiaceae,Cycadales
97499,Pelargonium,Geraniaceae,Geraniales
97500,Cotoneaster,Rosaceae,Rosales
97501,Columnea,Gesneriaceae,Lamiales
97502,Ranunculus,Ranunculaceae,Ranunculales
97503,Diospyros,Ebenaceae,Ericales
97504,Ventilago,Rhamnaceae,Rosales
97505,Gentiana,Gentianaceae,Gentianales
97506,Xylorhiza,Asteraceae,Asterales
97507,Saurauia,Actinidiaceae,Ericales
97508,Acanthophyllum,Caryophyllaceae,Caryophyllales
97509,Polemannia,Apiaceae,Apiales
97510,Oxytropis,Fabaceae,Fabales
97511,Melica,Poaceae,Poales
97512,Fargesia,Poaceae,Poales
97513,Maianthemum,Asparagaceae,Asparagales
97514,Watsonia,Iridaceae,Asparagales
97515,Elattostachys,Sapindaceae,Sapindales
97516,Boehmeria,Urticaceae,Rosales
97517,Miconia,Melastomataceae,Myrtales
97518,Gardenia,Rubiaceae,Gentianales
97519,Elaphoglossum,Dryopteridaceae,Polypodiales
97520,Spiranthes,Orchidaceae,Asparagales
97521,Capraria,Scrophulariaceae,Lamiales
97522,Festuca,Poaceae,Poales
97523,Phalaenopsis,Orchidaceae,Asparagales
97524,Genista,Fabaceae,Fabales
97525,Gladiolus,Iridaceae,Asparagales
97526,Passiflora,Passifloraceae,Malpighiales
97527,Protium,Burseraceae,Sapindales
97528,Valiha,Poaceae,Poales
97529,Impatiens,Balsaminaceae,Ericales
97530,Caryocar,Caryocaraceae,Malpighiales
97531,Stenotaphrum,Poaceae,Poales
97532,Micrandra,Euphorbiaceae,Malpighiales
97533,Chlorophytum,Asparagaceae,Asparagales
97534,Erica,Ericaceae,Ericales
97535,Peperomia,Piperaceae,Piperales
97536,Crotalaria,Fabaceae,Fabales
97537,Phalaenopsis,Orchidaceae,Asparagales
97538,Sibara,Brassicaceae,Brassicales
97539,Microtoena,Lamiaceae,Lamiales
97540,Polyalthia,Annonaceae,Magnoliales
97541,Delphinium,Ranunculaceae,Ranunculales
97542,Arachnothryx,Rubiaceae,Gentianales
97543,Rhinotropis,Polygalaceae,Fabales
97544,Dendrobium,Orchidaceae,Asparagales
97545,Etlingera,Zingiberaceae,Zingiberales
97546,Dendrobium,Orchidaceae,Asparagales
97547,Aechmea,Bromeliaceae,Poales
97548,Amorphophallus,Araceae,Alismatales
97549,Axonopus,Poaceae,Poales
97550,Embothrium,Proteaceae,Proteales
97551,Impatiens,Balsaminaceae,Ericales
97552,Hypericum,Hypericaceae,Malpighiales
97553,Rhododendron,Ericaceae,Ericales
97554,Solanum,Solanaceae,Solanales
97555,Besleria,Gesneriaceae,Lamiales
97556,Delosperma,Aizoaceae,Caryophyllales
97557,Senecio,Asteraceae,Asterales
97558,Impatiens,Balsaminaceae,Ericales
97559,Euryops,Asteraceae,Asterales
97560,Olearia,Asteraceae,Asterales
97561,Centropogon,Campanulaceae,Asterales
97562,Hypericum,Hypericaceae,Malpighiales
97563,Balanophora,Balanophoraceae,Santalales
97564,Trichilia,Meliaceae,Sapindales
97565,Tetragonia,Aizoaceae,Caryophyllales
97566,Serruria,Proteaceae,Proteales
97567,Terminalia,Combretaceae,Myrtales
97568,Podostemum,Podostemaceae,Malpighiales
97569,Carex,Cyperaceae,Poales
97570,Muraltia,Polygalaceae,Fabales
97571,Delphinium,Ranunculaceae,Ranunculales
97572,Brachyotum,Melastomataceae,Myrtales
97573,Trigonostemon,Euphorbiaceae,Malpighiales
97574,Pavonia,Malvaceae,Malvales
97575,Arcytophyllum,Rubiaceae,Gentianales
97576,Allocasuarina,Casuarinaceae,Fagales
97577,Geissorhiza,Iridaceae,Asparagales
97578,Festuca,Poaceae,Poales
97579,Smilax,Smilacaceae,Liliales
97580,Chusquea,Poaceae,Poales
97581,Myrcia,Myrtaceae,Myrtales
97582,Caladenia,Orchidaceae,Asparagales
97583,Adansonia,Malvaceae,Malvales
97584,Cavendishia,Ericaceae,Ericales
97585,Dendrolobium,Fabaceae,Fabales
97586,Tinantia,Commelinaceae,Commelinales
97587,Dalea,Fabaceae,Fabales
97588,Aganisia,Orchidaceae,Asparagales
97589,Mimosa,Fabaceae,Fabales
97590,Gnidia,Thymelaeaceae,Malvales
97591,Agave,Asparagaceae,Asparagales
97592,Vriesea,Bromeliaceae,Poales
97593,Pycnanthemum,Lamiaceae,Lamiales
97594,Ilex,Aquifoliaceae,Aquifoliales
97595,Disa,Orchidaceae,Asparagales
97596,Acanthophyllum,Caryophyllaceae,Caryophyllales
97597,Disperis,Orchidaceae,Asparagales
97598,Perideridia,Apiaceae,Apiales
97599,Hibbertia,Dilleniaceae,Dilleniales
97600,Archibaccharis,Asteraceae,Asterales
97601,Conostylis,Haemodoraceae,Commelinales
97602,Neololeba,Poaceae,Poales
97603,Ardisia,Primulaceae,Ericales
97604,Rhododendron,Ericaceae,Ericales
97605,Helianthus,Asteraceae,Asterales
97606,Carex,Cyperaceae,Poales
97607,Tillandsia,Bromeliaceae,Poales
97608,Acacia,Fabaceae,Fabales
97609,Indigofera,Fabaceae,Fabales
97610,Lyonia,Ericaceae,Ericales
97611,Silphium,Asteraceae,Asterales
97612,Nematanthus,Gesneriaceae,Lamiales
97613,Melastoma,Melastomataceae,Myrtales
97614,Eriosema,Fabaceae,Fabales
97615,Reseda,Resedaceae,Brassicales
97616,Tetradium,Rutaceae,Sapindales
97617,Miconia,Melastomataceae,Myrtales
97618,Bulbophyllum,Orchidaceae,Asparagales
97619,Myrcia,Myrtaceae,Myrtales
97620,Gaillardia,Asteraceae,Asterales
97621,Berkheya,Asteraceae,Asterales
97622,Ferula,Apiaceae,Apiales
97623,Tetrorchidium,Euphorbiaceae,Malpighiales
97624,Podocarpus,Podocarpaceae,Pinales
97625,Allium,Amaryllidaceae,Asparagales
97626,Amyema,Loranthaceae,Santalales
97627,Ficinia,Cyperaceae,Poales
97628,Selago,Scrophulariaceae,Lamiales
97629,Scrophularia,Scrophulariaceae,Lamiales
97630,Disperis,Orchidaceae,Asparagales
97631,Vernonia,Asteraceae,Asterales
97632,Poiretia,Fabaceae,Fabales
97633,Hymenoxys,Asteraceae,Asterales
97634,Amana,Liliaceae,Liliales
97635,Bulbophyllum,Orchidaceae,Asparagales
97636,Prunus,Rosaceae,Rosales
97637,Euphorbia,Euphorbiaceae,Malpighiales
97638,Staurogyne,Acanthaceae,Lamiales
97639,Pedicularis,Orobanchaceae,Lamiales
97640,Elephantopus,Asteraceae,Asterales
97641,Selaginella,Selaginellaceae,Selaginellales
97642,Pithecellobium,Fabaceae,Fabales
97643,Buchnera,Orobanchaceae,Lamiales
97644,Diplazium,Athyriaceae,Polypodiales
97645,Goodenia,Goodeniaceae,Asterales
97646,Eriogonum,Polygonaceae,Caryophyllales
97647,Achillea,Asteraceae,Asterales
97648,Begonia,Begoniaceae,Cucurbitales
97649,Begonia,Begoniaceae,Cucurbitales
97650,Gladiolus,Iridaceae,Asparagales
97651,Cyathea,Cyatheaceae,Cyatheales
97652,Arnoglossum,Asteraceae,Asterales
97653,Eleocharis,Cyperaceae,Poales
97654,Salix,Salicaceae,Malpighiales
97655,Diplazium,Athyriaceae,Polypodiales
97656,Utricularia,Lentibulariaceae,Lamiales
97657,Euphorbia,Euphorbiaceae,Malpighiales
97658,Mentha,Lamiaceae,Lamiales
97659,Phedimus,Crassulaceae,Saxifragales
97660,Allophylus,Sapindaceae,Sapindales
97661,Epipremnum,Araceae,Alismatales
97662,Enemion,Ranunculaceae,Ranunculales
97663,Corydalis,Papaveraceae,Ranunculales
97664,Triteleia,Asparagaceae,Asparagales
97665,Cynoglossum,Boraginaceae,Boraginales
97666,Symplocos,Symplocaceae,Ericales
97667,Corydalis,Papaveraceae,Ranunculales
97668,Mimosa,Fabaceae,Fabales
97669,Ceropegia,Apocynaceae,Gentianales
97670,Ligularia,Asteraceae,Asterales
97671,Rafnia,Fabaceae,Fabales
97672,Syngonanthus,Eriocaulaceae,Poales
97673,Veratrum,Melanthiaceae,Liliales
97674,Pouteria,Sapotaceae,Ericales
97675,Sterculia,Malvaceae,Malvales
97676,Pultenaea,Fabaceae,Fabales
97677,Sanionia,Scorpidiaceae,Hypnales
97678,Hieracium,Asteraceae,Asterales
97679,Baccharis,Asteraceae,Asterales
97680,Glyceria,Poaceae,Poales
97681,Dioscorea,Dioscoreaceae,Dioscoreales
97682,Campomanesia,Myrtaceae,Myrtales
97683,Caragana,Fabaceae,Fabales
97684,Quercus,Fagaceae,Fagales
97685,Clermontia,Campanulaceae,Asterales
97686,Testulea,Ochnaceae,Malpighiales
97687,Anthurium,Araceae,Alismatales
97688,Viscum,Santalaceae,Santalales
97689,Vriesea,Bromeliaceae,Poales
97690,Macrotyloma,Fabaceae,Fabales
97691,Dialium,Fabaceae,Fabales
97692,Macairea,Melastomataceae,Myrtales
97693,Salix,Salicaceae,Malpighiales
97694,Nanobubon,Apiaceae,Apiales
97695,Taxus,Taxaceae,Pinales
97696,Castilleja,Orobanchaceae,Lamiales
97697,Machilus,Lauraceae,Laurales
97698,Aechmea,Bromeliaceae,Poales
97699,Luetkea,Rosaceae,Rosales
97700,Chrysosplenium,Saxifragaceae,Saxifragales
97701,Acantholimon,Plumbaginaceae,Caryophyllales
97702,Stackhousia,Celastraceae,Celastrales
97703,Melaleuca,Myrtaceae,Myrtales
97704,Mimosa,Fabaceae,Fabales
97705,Paullinia,Sapindaceae,Sapindales
97706,Hibiscadelphus,Malvaceae,Malvales
97707,Salvia,Lamiaceae,Lamiales
97708,Fraxinus,Oleaceae,Lamiales
97709,Aniseia,Convolvulaceae,Solanales
97710,Impatiens,Balsaminaceae,Ericales
97711,Eriope,Lamiaceae,Lamiales
97712,Meconella,Papaveraceae,Ranunculales
97713,Mallotus,Euphorbiaceae,Malpighiales
97714,Chamaecyparis,Cupressaceae,Pinales
97715,Beilschmiedia,Lauraceae,Laurales
97716,Tribonanthes,Haemodoraceae,Commelinales
97717,Aphelandra,Acanthaceae,Lamiales
97718,Drosera,Droseraceae,Caryophyllales
97719,Saxifraga,Saxifragaceae,Saxifragales
97720,Elleanthus,Orchidaceae,Asparagales
97721,Astelia,Asteliaceae,Asparagales
97722,Hibbertia,Dilleniaceae,Dilleniales
97723,Lupinus,Fabaceae,Fabales
97724,Eremophila,Scrophulariaceae,Lamiales
97725,Corethrodendron,Fabaceae,Fabales
97726,Malus,Rosaceae,Rosales
97727,Dioscorea,Dioscoreaceae,Dioscoreales
97728,Malacothamnus,Malvaceae,Malvales
97729,Salvia,Lamiaceae,Lamiales
97730,Dorstenia,Moraceae,Rosales
97731,Xyris,Xyridaceae,Poales
97732,Androsace,Primulaceae,Ericales
97733,Duguetia,Annonaceae,Magnoliales
97734,Lepidaploa,Asteraceae,Asterales
97735,Sisyrinchium,Iridaceae,Asparagales
97736,Hyperacanthus,Rubiaceae,Gentianales
97737,Conceveiba,Euphorbiaceae,Malpighiales
97738,Zanthoxylum,Rutaceae,Sapindales
97739,Bambusa,Poaceae,Poales
97740,Millingtonia,Bignoniaceae,Lamiales
97741,Smilax,Smilacaceae,Liliales
97742,Diuris,Orchidaceae,Asparagales
97743,Tibouchina,Melastomataceae,Myrtales
97744,Chrysogonum,Asteraceae,Asterales
97745,Adenocalymma,Bignoniaceae,Lamiales
97746,Solanum,Solanaceae,Solanales
97747,Banksia,Proteaceae,Proteales
97748,Stromanthe,Marantaceae,Zingiberales
97749,Pouteria,Sapotaceae,Ericales
97750,Layia,Asteraceae,Asterales
97751,Butomopsis,Alismataceae,Alismatales
97752,Thesium,Santalaceae,Santalales
97753,Corymbia,Myrtaceae,Myrtales
97754,Cleisostoma,Orchidaceae,Asparagales
97755,Palaquium,Sapotaceae,Ericales
97756,Pteridium,Dennstaedtiaceae,Polypodiales
97757,Rhodostemonodaphne,Lauraceae,Laurales
97758,Arisaema,Araceae,Alismatales
97759,Begonia,Begoniaceae,Cucurbitales
97760,Adelobotrys,Melastomataceae,Myrtales
97761,Dieffenbachia,Araceae,Alismatales
97762,Eragrostis,Poaceae,Poales
97763,Leiothrix,Eriocaulaceae,Poales
97764,Rinzia,Myrtaceae,Myrtales
97765,Papaver,Papaveraceae,Ranunculales
97766,Eriogonum,Polygonaceae,Caryophyllales
97767,Calathea,Marantaceae,Zingiberales
97768,Epidendrum,Orchidaceae,Asparagales
97769,Rhynchospora,Cyperaceae,Poales
97770,Grevillea,Proteaceae,Proteales
97771,Pleurothallis,Orchidaceae,Asparagales
97772,Cheiloclinium,Celastraceae,Celastrales
97773,Sambucus,Viburnaceae,Dipsacales
97774,Lonchocarpus,Fabaceae,Fabales
97775,Romulea,Iridaceae,Asparagales
97776,Lithocarpus,Fagaceae,Fagales
97777,Allium,Amaryllidaceae,Asparagales
97778,Alyxia,Apocynaceae,Gentianales
97779,Festuca,Poaceae,Poales
97780,Hevea,Euphorbiaceae,Malpighiales
97781,Hesperantha,Iridaceae,Asparagales
97782,Litsea,Lauraceae,Laurales
97783,Ruschia,Aizoaceae,Caryophyllales
97784,Millotia,Asteraceae,Asterales
97785,Microgyne,Asteraceae,Asterales
97786,Chimonobambusa,Poaceae,Poales
97787,Symphyllophyton,Gentianaceae,Gentianales
97788,Stenanthemum,Rhamnaceae,Rosales
97789,Corydalis,Papaveraceae,Ranunculales
97790,Sarcosperma,Sapotaceae,Ericales
97791,Diospyros,Ebenaceae,Ericales
97792,Festuca,Poaceae,Poales
97793,Prosartes,Liliaceae,Liliales
97794,Phragmanthera,Loranthaceae,Santalales
97795,Psychotria,Rubiaceae,Gentianales
97796,Acacia,Fabaceae,Fabales
97797,Pitcairnia,Bromeliaceae,Poales
97798,Rhamnus,Rhamnaceae,Rosales
97799,Castanopsis,Fagaceae,Fagales
97800,Tapinanthus,Loranthaceae,Santalales
97801,Solanum,Solanaceae,Solanales
97802,Hirtella,Chrysobalanaceae,Malpighiales
97803,Melocactus,Cactaceae,Caryophyllales
97804,Indigofera,Fabaceae,Fabales
97805,Lychnis,Caryophyllaceae,Caryophyllales
97806,Hyparrhenia,Poaceae,Poales
97807,Silene,Caryophyllaceae,Caryophyllales
97808,Streptanthus,Brassicaceae,Brassicales
97809,Selago,Scrophulariaceae,Lamiales
97810,Scadoxus,Amaryllidaceae,Asparagales
97811,Colchicum,Colchicaceae,Liliales
97812,Heliophila,Brassicaceae,Brassicales
97813,Rhododendron,Ericaceae,Ericales
97814,Pavonia,Malvaceae,Malvales
97815,Albizia,Fabaceae,Fabales
97816,Mazus,Mazaceae,Lamiales
97817,Piriqueta,Passifloraceae,Malpighiales
97818,Neoregelia,Bromeliaceae,Poales
97819,Primula,Primulaceae,Ericales
97820,Dendropanax,Araliaceae,Apiales
97821,Hemipilia,Orchidaceae,Asparagales
97822,Henriettea,Melastomataceae,Myrtales
97823,Asplenium,Aspleniaceae,Polypodiales
97824,Clematis,Ranunculaceae,Ranunculales
97825,Cinchona,Rubiaceae,Gentianales
97826,Symphyopappus,Asteraceae,Asterales
97827,Chaptalia,Asteraceae,Asterales
97828,Maesa,Primulaceae,Ericales
97829,Quiina,Ochnaceae,Malpighiales
97830,Astragalus,Fabaceae,Fabales
97831,Gentiana,Gentianaceae,Gentianales
97832,Pulsatilla,Ranunculaceae,Ranunculales
97833,Begonia,Begoniaceae,Cucurbitales
97834,Horsfieldia,Myristicaceae,Magnoliales
97835,Pilosella,Asteraceae,Asterales
97836,Erica,Ericaceae,Ericales
97837,Chrysocoma,Asteraceae,Asterales
97838,Adenogramma,Molluginaceae,Caryophyllales
97839,Zygia,Fabaceae,Fabales
97840,Mitracarpus,Rubiaceae,Gentianales
97841,Dicrastylis,Lamiaceae,Lamiales
97842,Draba,Brassicaceae,Brassicales
97843,Rubia,Rubiaceae,Gentianales
97844,Wendlandia,Rubiaceae,Gentianales
97845,Xenostegia,Convolvulaceae,Solanales
97846,Papilionanthe,Orchidaceae,Asparagales
97847,Fritillaria,Liliaceae,Liliales
97848,Lobostemon,Boraginaceae,Boraginales
97849,Funaria,Funariaceae,Funariales
97850,Pelexia,Orchidaceae,Asparagales
97851,Hymenophyllum,Hymenophyllaceae,Hymenophyllales
97852,Galactia,Fabaceae,Fabales
97853,Helianthemum,Cistaceae,Malvales
97854,Thesium,Santalaceae,Santalales
97855,Chaenostoma,Scrophulariaceae,Lamiales
97856,Gentiana,Gentianaceae,Gentianales
97857,Magnolia,Magnoliaceae,Magnoliales
97858,Elaeocarpus,Elaeocarpaceae,Oxalidales
97859,Pterostylis,Orchidaceae,Asparagales
97860,Sempervivum,Crassulaceae,Saxifragales
97861,Pacouria,Apocynaceae,Gentianales
97862,Ferocactus,Cactaceae,Caryophyllales
97863,Stanhopea,Orchidaceae,Asparagales
97864,Astragalus,Fabaceae,Fabales
97865,Calochortus,Liliaceae,Liliales
97866,Salix,Salicaceae,Malpighiales
97867,Pollichia,Caryophyllaceae,Caryophyllales
97868,Guarea,Meliaceae,Sapindales
97869,Salvia,Lamiaceae,Lamiales
97870,Lauridia,Celastraceae,Celastrales
97871,Hemicrambe,Brassicaceae,Brassicales
97872,Afrosciadium,Apiaceae,Apiales
97873,Acamptopappus,Asteraceae,Asterales
97874,Delosperma,Aizoaceae,Caryophyllales
97875,Tritoniopsis,Iridaceae,Asparagales
97876,Hymenaea,Fabaceae,Fabales
97877,Liparis,Orchidaceae,Asparagales
97878,Hampea,Malvaceae,Malvales
97879,Ottelia,Hydrocharitaceae,Alismatales
97880,Salacia,Celastraceae,Celastrales
97881,Malus,Rosaceae,Rosales
97882,Pilea,Urticaceae,Rosales
97883,Rubus,Rosaceae,Rosales
97884,Rufodorsia,Gesneriaceae,Lamiales
97885,Machilus,Lauraceae,Laurales
97886,Tussilago,Asteraceae,Asterales
97887,Vriesea,Bromeliaceae,Poales
97888,Scybalium,Balanophoraceae,Santalales
97889,Iris,Iridaceae,Asparagales
97890,Unonopsis,Annonaceae,Magnoliales
97891,Fissidens,Fissidentaceae,Dicranales
97892,Dendrobium,Orchidaceae,Asparagales
97893,Pelargonium,Geraniaceae,Geraniales
97894,Gonystylus,Thymelaeaceae,Malvales
97895,Impatiens,Balsaminaceae,Ericales
97896,Lophocereus,Cactaceae,Caryophyllales
97897,Passiflora,Passifloraceae,Malpighiales
97898,Malus,Rosaceae,Rosales
97899,Cyperus,Cyperaceae,Poales
97900,Lyonia,Ericaceae,Ericales
97901,Acleisanthes,Nyctaginaceae,Caryophyllales
97902,Eugenia,Myrtaceae,Myrtales
97903,Hugonia,Linaceae,Malpighiales
97904,Eriosema,Fabaceae,Fabales
97905,Dichorisandra,Commelinaceae,Commelinales
97906,Clusia,Clusiaceae,Malpighiales
97907,Huperzia,Lycopodiaceae,Lycopodiales
97908,Anarthria,Restionaceae,Poales
97909,Viola,Violaceae,Malpighiales
97910,Gossypium,Malvaceae,Malvales
97911,Allium,Amaryllidaceae,Asparagales
97912,Hopea,Dipterocarpaceae,Malvales
97913,Lasiodiscus,Rhamnaceae,Rosales
97914,Amorphophallus,Araceae,Alismatales
97915,Malmeanthus,Asteraceae,Asterales
97916,Mikania,Asteraceae,Asterales
97917,Schlegelia,Schlegeliaceae,Lamiales
97918,Asimina,Annonaceae,Magnoliales
97919,Serianthes,Fabaceae,Fabales
97920,Commelina,Commelinaceae,Commelinales
97921,Cleistocactus,Cactaceae,Caryophyllales
97922,Parinari,Chrysobalanaceae,Malpighiales
97923,Kunzea,Myrtaceae,Myrtales
97924,Symphoricarpos,Caprifoliaceae,Dipsacales
97925,Euphorbia,Euphorbiaceae,Malpighiales
97926,Zeyheria,Bignoniaceae,Lamiales
97927,Arctostaphylos,Ericaceae,Ericales
97928,Spathacanthus,Acanthaceae,Lamiales
97929,Calibrachoa,Solanaceae,Solanales
97930,Juglans,Juglandaceae,Fagales
97931,Hibbertia,Dilleniaceae,Dilleniales
97932,Hovea,Fabaceae,Fabales
97933,Vriesea,Bromeliaceae,Poales
97934,Nuphar,Nymphaeaceae,Nymphaeales
97935,Argyrolobium,Fabaceae,Fabales
97936,Axonopus,Poaceae,Poales
97937,Sisyrinchium,Iridaceae,Asparagales
97938,Corydalis,Papaveraceae,Ranunculales
97939,Euryomyrtus,Myrtaceae,Myrtales
97940,Desmocladus,Restionaceae,Poales
97941,Naregamia,Meliaceae,Sapindales
97942,Drymonia,Gesneriaceae,Lamiales
97943,Eriogonum,Polygonaceae,Caryophyllales
97944,Oxygonum,Polygonaceae,Caryophyllales
97945,Zamia,Zamiaceae,Cycadales
97946,Hohenbergia,Bromeliaceae,Poales
97947,Tetraria,Cyperaceae,Poales
97948,Manihot,Euphorbiaceae,Malpighiales
97949,Arrowsmithia,Asteraceae,Asterales
97950,Epidendrum,Orchidaceae,Asparagales
97951,Tapura,Dichapetalaceae,Malpighiales
97952,Polygonum,Polygonaceae,Caryophyllales
97953,Heteranthera,Pontederiaceae,Commelinales
97954,Acanthopsis,Acanthaceae,Lamiales
97955,Evolvulus,Convolvulaceae,Solanales
97956,Phyteuma,Campanulaceae,Asterales
97957,Sarcoglottis,Orchidaceae,Asparagales
97958,Inga,Fabaceae,Fabales
97959,Disa,Orchidaceae,Asparagales
97960,Cynoglossum,Boraginaceae,Boraginales
97961,Biophytum,Oxalidaceae,Oxalidales
97962,Eriocephalus,Asteraceae,Asterales
97963,Lunania,Salicaceae,Malpighiales
97964,Commiphora,Burseraceae,Sapindales
97965,Begonia,Begoniaceae,Cucurbitales
97966,Eustachys,Poaceae,Poales
97967,Qualea,Vochysiaceae,Myrtales
97968,Schisandra,Schisandraceae,Austrobaileyales
97969,Parasenecio,Asteraceae,Asterales
97970,Carex,Cyperaceae,Poales
97971,Maianthemum,Asparagaceae,Asparagales
97972,Oxalis,Oxalidaceae,Oxalidales
97973,Stachys,Lamiaceae,Lamiales
97974,Galium,Rubiaceae,Gentianales
97975,Synaphea,Proteaceae,Proteales
97976,Oberonia,Orchidaceae,Asparagales
97977,Berzelia,Bruniaceae,Bruniales
97978,Mimusops,Sapotaceae,Ericales
97979,Guzmania,Bromeliaceae,Poales
97980,Cryptocarya,Lauraceae,Laurales
97981,Asparagus,Asparagaceae,Asparagales
97982,Nectandra,Lauraceae,Laurales
97983,Zantedeschia,Araceae,Alismatales
97984,Alchornea,Euphorbiaceae,Malpighiales
97985,Pilea,Urticaceae,Rosales
97986,Solanum,Solanaceae,Solanales
97987,Nepeta,Lamiaceae,Lamiales
97988,Cyperus,Cyperaceae,Poales
97989,Callirhoe,Malvaceae,Malvales
97990,Polygonanthus,Anisophylleaceae,Cucurbitales
97991,Ophiorrhiza,Rubiaceae,Gentianales
97992,Fissistigma,Annonaceae,Magnoliales
97993,Lonicera,Caprifoliaceae,Dipsacales
97994,Syringodium,Cymodoceaceae,Alismatales
97995,Erica,Ericaceae,Ericales
97996,Asplenium,Aspleniaceae,Polypodiales
97997,Coscinodon,Grimmiaceae,Grimmiales
97998,Boelckea,Plantaginaceae,Lamiales
97999,Grevillea,Proteaceae,Proteales
98000,Microcoelia,Orchidaceae,Asparagales
98001,Oenothera,Onagraceae,Myrtales
98002,Bronwenia,Malpighiaceae,Malpighiales
98003,Tenaxia,Poaceae,Poales
98004,Tordylium,Apiaceae,Apiales
98005,Cattleya,Orchidaceae,Asparagales
98006,Prunus,Rosaceae,Rosales
98007,Simaba,Simaroubaceae,Sapindales
98008,Microcnemum,Amaranthaceae,Caryophyllales
98009,Tillandsia,Bromeliaceae,Poales
98010,Callicarpa,Lamiaceae,Lamiales
98011,Gundelia,Asteraceae,Asterales
98012,Dichorisandra,Commelinaceae,Commelinales
98013,Aconitum,Ranunculaceae,Ranunculales
